CAI Type,Subcategory,Entity name,"NCES ID
(IPEDS or PSS school ID)",Entity number,CMS number,FRN,Location ID,Street address,City,State or territory,Zip code,Longitude,Latitude,Broadband Need,Broadband Availability
S,K-12 (public),Cheney High School,530123000223,,,,,460 N SIXTH ST,CHENEY,WA,99004,-117.577,47.49799,,
S,K-12 (public),Cheney Middle High School,,116666,,,,740 Betz Road,Cheney,WA,99004,-117.58,47.50657,,
S,K-12 (public),Cheney Middle School,530123000224,,,,,740 Betz,CHENEY,WA,99004,-117.58,47.50657,,
S,K-12 (public),Cheney Open Doors,530123003507,,,,,460 N. 6th St.,Cheney,WA,99004,-117.577,47.49799,,
S,K-12 (public),Cheney Public Sch District 360,,145439,,1576438,,12414 S Andrus Rd.,Cheney,WA,99004,-117.5442184,47.53891651,,
S,K-12 (public),Cheney Public Sch District 360,,145439,,1576438,,12414 S Andrus Rd.,Cheney,WA,99004,-117.5442184,47.53891651,,
S,K-12 (public),Cheney Public Sch District 360,,145439,,1576438,,12414 S Andrus Rd.,Cheney,WA,99004,-117.5442184,47.53891651,,
S,K-12 (public),Cherry Crest Elementary School,530039000063,,,,,12400 N.E. 32nd St.,Bellevue,WA,98005,-122.1739438,47.63891075,,
S,K-12 (public),Cherry Crest Elementary School,,114656,,,,12400 Ne 32nd St,Bellevue,WA,98005,-122.1739474,47.63891082,,
S,K-12 (public),Cherry Valley Elem School,,114730,,,,26701 Ne Cherry Valley Rd,Duvall,WA,98019,-121.984922,47.7474314,,
S,K-12 (public),Cherry Valley Elementary School,530456000715,,,,,26701 NE Cherry Valley Rd,Duvall,WA,98019,-121.984922,47.7474314,,
S,K-12 (public),Cherrydale Elementary,530846001429,,,,,1201 GALLOWAY,STEILACOOM,WA,98388,-122.5891316,47.16576847,,
S,K-12 (public),Cherrydale Elementary School,,115852,,,,1201 Galloway St,Steilacoom,WA,98388,-122.5891316,47.16576847,,
S,K-12 (public),Chester Elementary School,,116878,,12586814,,3525 S Pines Rd,Spokane Valley,WA,99206,-117.2397739,47.6273165,,
S,K-12 (public),Chester Elementary School,530111000192,,,,,3525 S. Pines Road,Spokane Valley,WA,99206,-117.2397739,47.6273165,,
S,K-12 (public),Chester H Thompson Elementary,530048000121,,,,,303 159TH ST E,TACOMA,WA,98445,-122.4290115,47.11230934,,
S,K-12 (public),Chester H.Thompson Elementary School,,115969,,,,303 159th Street East,Tacoma,WA,98445,-122.4290115,47.11230934,,
S,K-12 (public),Chewelah Alternative Aka Open Doors,,222902,,,,W. 106 Lincoln Ave.,Chewelah,WA,99109,-117.7168195,48.28090436,,
S,K-12 (public),Chewelah Head Start,,16058201,,,,N 600 Third Street E,Chewelah,WA,99109,-117.719,48.27253,,
S,K-12 (public),Chewelah Open Doors Reengagement Program,530126003649,,,,,PO Box 47,Chewelah,WA,99109,-117.739,48.29318,,
S,K-12 (public),Chewelah School District 36,,145456,,11841061,,210 North Park Street,Chewelah,WA,99109,-117.7154685,48.27742692,,
S,K-12 (public),Chewelah School District 36,,145456,,11841061,,210 North Park Street,Chewelah,WA,99109,-117.7154685,48.27742692,,
S,K-12 (public),Chewelah School District 36,,145456,,11841061,,210 North Park Street,Chewelah,WA,99109,-117.7154685,48.27742692,,
S,K-12 (public),Chiawana High School,,16042671,,,,8125 Argent Rd,Pasco,WA,99301,-119.198,46.25732,,
S,K-12 (public),Chiawana Senior High School,530657003292,,,,,8125 W Argent Rd,Pasco,WA,99301,-119.198,46.25732,,
S,K-12 (public),Chief Joseph Middle School,530732001250,,,,,504 Wilson,Richland,WA,99352,-119.2819302,46.29560267,,
S,K-12 (public),Chief Joseph Middle School,,117056,,,,504 Wilson St,Richland,WA,99354,-119.283,46.29614,,
S,K-12 (public),Chief Kamiakin Elementary Sch,,116630,,,,1110 S 6th St,Sunnyside,WA,98944,-120.0129644,46.31731447,,
S,K-12 (public),Chief Kamiakin Elementary School,530867001450,,,,,1110 S. 6th Street,Sunnyside,WA,98944,-120.0129644,46.31731447,,
S,K-12 (public),Chief Kanim Middle School,,114771,,,,32627 Se Redmond Fall City Rd,Fall City,WA,98024,-121.9052822,47.5725139,,
S,K-12 (public),Chief Kanim Middle School,530804002439,,,,,Box 639,Fall City,WA,98024,-121.902,47.56682,,
S,K-12 (public),Chief Kitsap Academy,530032803493,,,,,15838 Sandy Hook Rd,Poulsbo,WA,98370,-122.5812341,47.70933154,,
S,K-12 (public),Chief Leschi School System,,115893,,,,2002 E 28th St,Tacoma,WA,98404,-122.401,47.23908,,
S,K-12 (public),Chief Moses Middle School,,116494,,,,1517 S Pioneer Way,Moses Lake,WA,98837,-119.260179,47.11320314,,
S,K-12 (public),Chief Sealth High School,,115198,,,,2600 Sw Thistle St,Seattle,WA,98126,-122.366,47.52863,,
S,K-12 (public),Chief Sealth International High School,530771001149,,,,,2600 SW Thistle,SEATTLE,WA,98126,-122.3661116,47.52828362,,
S,K-12 (public),Chief Umtuch Middle,530038003262,,,,,PO BOX 200,Battle Ground,WA,98604,-122.532,45.80359,,
S,K-12 (public),Chief Umtuch Middle School,,16047561,,,,700 Northwest 9th Street,Battle Ground,WA,98604,-122.546,45.7862,,
S,K-12 (public),Chief Umtuch Primary School,,116234,,,,908 W Hawthorne St,Battle Ground,WA,98604,-122.532,45.80359,,
S,K-12 (public),Child Haven,,223114,,,,302 Broadway,Seattle,WA,98122,-122.320737,47.6045926,,
S,K-12 (public),Children'S Home Society,,115104,,,,3300 Ne 55th St,Seattle,WA,98105,-122.2925489,47.66851739,,
S,K-12 (public),Chimacum Creek Elementary School,,222910,,,,P. O. Box 278,Chimacum,WA,98325,-122.769,48.01092,,
S,K-12 (public),Chimacum Creek Primary,,206189,,,,313 Nesses Corner Rd,Chimacum,WA,98325,-122.769,48.01092,,
S,K-12 (public),Chimacum Creek Primary School,,229614,,,,313 Ness Corner Road,Port Hadlock,WA,98339,-122.774,48.03309,,
S,K-12 (public),Chimacum Creek Primary School,530129002790,,,,,PO Box 278,Chimacum,WA,98325,-122.769,48.01092,,
S,K-12 (public),Chimacum Elementary School,,115661,,12672929,,91 W Valley Road,Chimacum,WA,98325,-122.7792813,48.01358259,,
S,K-12 (public),Chimacum Elementary School,530129000232,,,,,PO Box 278,Chimacum,WA,98325,-122.769,48.01092,,
S,K-12 (public),Chimacum Jr High School,,115663,,12672937,,91 W Valley Rd,Chimacum,WA,98325,-122.7792813,48.01358259,,
S,K-12 (public),Chimacum Jr. And Sr. High School,,115662,,12672945,,91 W Valley Rd,Chimacum,WA,98325,-122.7792813,48.01358259,,
S,K-12 (public),Chimacum Junior/Senior High School,530129000233,,,,,PO Box 278,Chimacum,WA,98325,-122.769,48.01092,,
S,K-12 (public),Chimacum School District 49,,145252,,1589217,,91 West Valley Road,Chimacum,WA,98325,-122.7792796,48.01358258,,
S,K-12 (public),Chimacum School District 49,,145252,,1589217,,91 West Valley Road,Chimacum,WA,98325,-122.7792796,48.01358258,,
S,K-12 (public),Chimacum School District 49,,145252,,1589217,,91 West Valley Road,Chimacum,WA,98325,-122.7792796,48.01358258,,
S,K-12 (public),Chinook Elementary School,,116422,,,,1900 Nw Bliss Rd,Vancouver,WA,98685,-122.6898905,45.72250465,,
S,K-12 (public),Chinook Elementary School,530927000572,,,,,1900 NW BLISS RD,VANCOUVER,WA,98685,-122.6898905,45.72250465,,
S,K-12 (public),Chinook Elementary School,,115025,,12923629,,3502 Auburn Way S,Auburn,WA,98092,-122.181507,47.2882485,,
S,K-12 (public),Chinook Elementary School,530030000034,,,,,3502 Auburn Way SE,AUBURN,WA,98002,-122.2222984,47.33888389,,
S,K-12 (public),Chinook Middle School,,115298,,12965521,,18650 42nd Ave S,Seatac,WA,98188,-122.2816429,47.43561434,,
S,K-12 (public),Chinook Middle School,530354000524,,,,,18650 42nd Ave S,SeaTac,WA,98188,-122.2816429,47.43561434,,
S,K-12 (public),Chinook Middle School,,114649,,,,2001 98th Ave Ne,Bellevue,WA,98004,-122.2097892,47.62799004,,
S,K-12 (public),Chinook Middle School,530039000064,,,,,2001 98th Ave NE,Bellevue,WA,98006,-122.2097892,47.62799004,,
S,K-12 (public),Chinook Middle School,,116079,,,,4301 6th Ave Ne,Lacey,WA,98516,-122.8301003,47.05412837,,
S,K-12 (public),Chinook Middle School,530585000862,,,,,4301 6th Ave NE,Lacey,WA,98516,-122.8301003,47.05412837,,
S,K-12 (public),Chinook Middle School,,17016372,,,,4891 W 27th Ave,Kennewick,WA,99338,-119.186,46.18466,,
S,K-12 (public),Chinook Middle School,530393003586,,,,,6011 W 10th Place,Kennewick,WA,99338,-119.2029937,46.1984899,,
S,K-12 (public),Chloe Clark Elementary,530846002879,,,,,1700 PALISADE BOULEVARD,DUPONT,WA,98327,-122.6397218,47.09729614,,
S,K-12 (public),Chloe Clark Elementary School,,225524,,,,1712 Palisade Blvd.,Dupont,WA,98327,-122.6397768,47.09739992,,
S,K-12 (public),Choice,530456003375,,,,,32302 NE 50th St,Carnation,WA,98014,-121.908,47.65234,,
S,K-12 (public),CHOICE Academy,530354002640,,,,,18367 8th Ave S,Seattle,WA,98148,-122.3242267,47.43893868,,
S,K-12 (public),Choice Academy,530576003627,,,,,25800 Siyaya Ave NE,Kingston,WA,98346,-122.516609,47.79516775,,
S,K-12 (public),Choice Community School,,229590,,,,216 E. 4th. Street,Port Angeles,WA,98362,-123.4332928,48.11536063,,
S,K-12 (public),Choice Continuation School,,116187,,,,201 N 9th St,Shelton,WA,98584,-123.109,47.21404,,
S,K-12 (public),Choice High School,,223149,,,,201 N 9th Street,Shelton,WA,98584,-123.109,47.21404,,
S,K-12 (public),Choice Middle and High School,530790002151,,,,,807 W. Pine St.,Shelton,WA,98584,-123.1082539,47.21592143,,
S,K-12 (public),Christ The King Academy,,115768,,,,Po Box 2460,Poulsbo,WA,98370,-122.614,47.75105,,
S,K-12 (public),Christa Mcauliffe Elementary,530423002311,,,,,23823 NE 22nd,Sammamish,WA,98074,-122.0209808,47.62946362,,
S,K-12 (public),Christensen Elementary,530294000472,,,,,10232 Barnes Lane,Tacoma,WA,98444,-122.4456927,47.16440845,,
S,K-12 (public),Christensen Elementary School,,115959,,,,10232 Barnes Ln S,Tacoma,WA,98444,-122.4456927,47.16440845,,
S,K-12 (public),Christian Heritage School,,116676,,,,Rr 1 Box 118,Edwall,WA,99008,-117.951,47.5046,,
S,K-12 (public),Christian Life Prep School,,114645,,,,629 S 356th St,Federal Way,WA,98003,-122.3259566,47.28260787,,
S,K-12 (public),Christian Life School,,114863,,,,1700 6th Ave W,Lynnwood,WA,98037,-122.241,47.84506,,
S,K-12 (public),Christian Life School,,116050,,,,4205 Lacey Blvd Se,Olympia,WA,98503,-122.831812,47.03819489,,
S,K-12 (public),Chs Middle School,,223214,,,,9731 Washougal River Road,Washougal,WA,98671,-122.2337928,45.6086351,,
S,K-12 (public),Chs/Grcc,,16062902,,,,37115 124th Sve Se,Auburn,WA,98092,-122.176,47.32794,,
S,K-12 (public),Chuckanut School For Gifted,,115470,,,,4161 Sucia Dr,Ferndale,WA,98248,-122.7103355,48.79305557,,
S,K-12 (public),Church Creek Elementary School,,115612,,,,7600 272nd St Nw,Stanwood,WA,98292,-122.3397756,48.24308676,,
S,K-12 (public),Cispus Environmental Center,,115815,,,,2142 Cispus Rd,Randle,WA,98377,-121.85,46.43708,,
S,K-12 (public),Clallam Bay Corrections Center,,222895,,,,1830 Eagle Crest Way,Clallam Bay,WA,98326,-124.288,48.23965,,
S,K-12 (public),Clallam Bay Elem & High School,,115816,,,,16933 Highway 112,Clallam Bay,WA,98326,-124.2601684,48.25177978,,
S,K-12 (public),Clallam Bay High & Elementary,530084000164,,,,,P.O. Box 337,Clallam Bay,WA,98326,-124.39,48.19975,,
S,K-12 (public),Clallam Co Juvenile Detention,530000702914,,,,,1912 W 18TH ST,PORT ANGELES,WA,98363,-123.4830343,48.11901513,,
S,K-12 (public),Clallam County Juvenile & Family Services,,232359,,,,1912 West 18th Street,Port Angeles,WA,98363,-123.4830319,48.11901443,,
S,K-12 (public),Clara Barton Elementary School,,17016228,,,,12011 172nd Ave Ne,Redmond,WA,98052,-122.1107528,47.70789817,,
S,K-12 (public),Clara Barton Elementary School,530423003640,,,,,12011 172nd Ave NE,Redmond,WA,98052,-122.1107528,47.70789817,,
S,K-12 (public),Clara E Rogers Elem School,,116981,,,,4th & Bade Streets,College Place,WA,99324,-118.39,46.0457,,
S,K-12 (public),Clark County Christian School,,116359,,,,7915 Ne Burton Rd,Vancouver,WA,98662,-122.5917708,45.64022346,,
S,K-12 (public),Clark County Juvenile Detention School,530000503407,,,,,PO Box 5000,Vancouver,WA,98660,-122.72,45.679,,
S,K-12 (public),Clark County Voc Skills Center,,116405,,,,12200 Ne 28th St,Vancouver,WA,98682,-122.5476598,45.64286475,,
S,K-12 (public),Clark Elementary,530375002107,,,,,335 First Avenue SE,ISSAQUAH,WA,98027,-122.0347845,47.52768056,,
S,K-12 (public),Clark Elementary School,,114786,,,,335 First Ave Se,Issaquah,WA,98027,-122.0347845,47.52768056,,
S,K-12 (public),Clarkston High School,,117103,,,,401 Chestnut St,Clarkston,WA,99403,-117.0417317,46.41086215,,
S,K-12 (public),Clarkston School Dist J250-185,,145548,,11959806,,1294 Chestnut Street,Clarkston,WA,99403,-117.0583141,46.41087151,,
S,K-12 (public),Clarkston School Dist J250-185,,145548,,11959806,,1294 Chestnut Street,Clarkston,WA,99403,-117.0583141,46.41087151,,
S,K-12 (public),Clarkston School Dist J250-185,,145548,,11959806,,1294 Chestnut Street,Clarkston,WA,99403,-117.0583141,46.41087151,,
S,K-12 (public),Clarkston School Dist J250-185,,145548,,11959806,,1294 Chestnut Street,Clarkston,WA,99403,-117.0583141,46.41087151,,
S,K-12 (public),Cle Elum Roslyn Elementary,530135000241,,,,,2696 SR 903,Cle Elum,WA,98922,-120.965,47.2021,,
S,K-12 (public),Cle Elum Roslyn High School,530135000240,,,,,2692 SR 903,Cle Eum,WA,98922,-120.965,47.2021,,
S,K-12 (public),Cle Elum-Roslyn District 404,,145415,,11880366,,4244 Bullfrog Road,Cle Elum,WA,98922,-120.9818117,47.20568183,,
S,K-12 (public),Cle Elum-Roslyn District 404,,145415,,11880366,,4244 Bullfrog Road,Cle Elum,WA,98922,-120.9818117,47.20568183,,
S,K-12 (public),Cle Elum-Roslyn District 404,,145415,,11880366,,4244 Bullfrog Road,Cle Elum,WA,98922,-120.9818117,47.20568183,,
S,K-12 (public),Cle Elum-Roslyn Elem School,,116588,,13010996,,2696 State Route 903,Cle Elum,WA,98922,-120.965,47.2021,,
S,K-12 (public),Cle Elum-Roslyn High School,,116589,,13011002,,2692 State Route 903,Cle Elum,WA,98922,-120.965,47.2021,,
S,K-12 (public),Clear Creek Elementary School,530108000180,,,,,12901 Winter Creek Ave NW,SILVERDALE,WA,98383,-122.702,47.68377,,
S,K-12 (public),Clear Creek Elementary School,,115834,,12673232,,3999 Sunde Rd Nw,Silverdale,WA,98383,-122.7,47.68299,,
S,K-12 (public),Clear Lake Elementary School,,115434,,,,2167 Lake Avenue,Clear Lake,WA,98235,-122.234,48.46434,,
S,K-12 (public),Clear Lake Elementary School,530774001274,,,,,PO BOX 128,Clear Lake,WA,98235,-122.234,48.46251,,
S,K-12 (public),Cleveland High School,,115078,,,,5511 15th Ave S,Seattle,WA,98108,-122.3134831,47.55320119,,
S,K-12 (public),Cleveland High School STEM,530771001150,,,,,5511 15 AVE S,SEATTLE,WA,98108,-122.3134831,47.55320119,,
S,K-12 (public),CLIP,530456002644,,,,,32302 NE 50th Street,Carnation,WA,98014,-121.908,47.65234,,
S,K-12 (public),Clip At Edcc,,205205,,,,20000 68th Ave W,Lynnwood,WA,98036,-122.3249338,47.81813439,,
S,K-12 (public),Clover Creek Elementary,530048000122,,,,,16715 36th Avenue East,Tacoma,WA,98446,-122.3809747,47.10413305,,
S,K-12 (public),Clover Creek Elementary School,,115975,,,,16715 36th Ave E,Tacoma,WA,98446,-122.3809747,47.10413305,,
S,K-12 (public),Clover Park Early Learning Center,,17012801,,,,10202 Earley Ave Sw,Lakewood,WA,98499,-122.4909728,47.16527989,,
S,K-12 (public),Clover Park Early Learning Program,530141003549,,,,,10202 Earley Ave SW,Lakewood,WA,98499,-122.4909728,47.16527989,,
S,K-12 (public),Clover Park High School,,116011,,,,11023 Gravelly Lake Dr Sw,Tacoma,WA,98499,-122.5205484,47.15734265,,
S,K-12 (public),Clover Park High School,530141000250,,,,,11023 Gravelly LK DR SW,Lakewood,WA,98499,-122.5205484,47.15734265,,
S,K-12 (public),Clover Park School Dist 400,,145285,,14255434,,10903 Gravelly Lake Dr Sw,Lakewood,WA,98499,-122.5205525,47.15793204,,
S,K-12 (public),Clover Park School Dist 400,,145285,,14255434,,10903 Gravelly Lake Dr Sw,Lakewood,WA,98499,-122.5205525,47.15793204,,
S,K-12 (public),Clover Park School Dist 400,,145285,,14255434,,10903 Gravelly Lake Dr Sw,Lakewood,WA,98499,-122.5205525,47.15793204,,
S,K-12 (public),Clover Park School Dist 400,,145285,,14255434,,10903 Gravelly Lake Dr Sw,Lakewood,WA,98499,-122.5205525,47.15793204,,
S,K-12 (public),Clover Park Techinical College,,16062905,,,,4500 Steilacoom Blvd Se,Lakewood,WA,98499,-122.4973262,47.1764999,,
S,K-12 (public),Clover Valley Elem School,,115571,,12517736,,600 Cherokee St,Oak Harbor,WA,98277,-122.6737802,48.32945614,,
S,K-12 (public),Clovis Point Elementary School,530231003821,,,,,1855 4th Street SE,East Wenatchee,WA,98802,-120.2564609,47.39854646,,
S,K-12 (public),Clovis Point Intermediate School,,16029223,,,,1855 4th St Se,East Wenatchee,WA,98802,-120.2564609,47.39854646,,
S,K-12 (public),Clyde Hill Elementary,530039000065,,,,,9601 NE 24th Street,Bellevue,WA,98004,-122.2129445,47.63196131,,
S,K-12 (public),Clyde Hill Elementary School,,114648,,,,9601 Ne 24th St,Bellevue,WA,98004,-122.2129445,47.63196131,,
S,K-12 (public),Cocoon House,,222915,,,,2929 Pine Street,Everett,WA,98201,-122.1923975,47.97861956,,
S,K-12 (public),Coe Elementary School,,115159,,,,2433 6th Ave W,Seattle,WA,98119,-122.3649496,47.64023663,,
S,K-12 (public),Coho/Noms @ Monroe,,225798,,,,1810 Nw 65th St,Seattle,WA,98117,-122.3801476,47.67599371,,
S,K-12 (public),Colbert Elementary School,,116670,,,,4526 E Greenbluff Rd,Colbert,WA,99005,-117.3452788,47.80907962,,
S,K-12 (public),Colbert Elementary School,530492000744,,,,,4625 E GREENBLUFF RD,COLBERT,WA,99005,-117.3428624,47.80909529,,
S,K-12 (public),Colfax High School,,116741,,,,1110 N Morton St,Colfax,WA,99111,-117.3615917,46.89191313,,
S,K-12 (public),Colfax High School,530144000273,,,,,1110 N. Morton Street,Colfax,WA,99111,-117.3615917,46.89191313,,
S,K-12 (public),Colfax School District 300,,145459,,12070728,,1207 N Morton St,Colfax,WA,99111,-117.3613314,46.89235371,,
S,K-12 (public),Colfax School District 300,,145459,,12070728,,1207 N Morton St,Colfax,WA,99111,-117.3613314,46.89235371,,
S,K-12 (public),Colfax School District 300,,145459,,12070728,,1207 N Morton St,Colfax,WA,99111,-117.3613314,46.89235371,,
S,K-12 (public),College Alt Program Yvcc,,223175,,,,516 W 1st Avenue,Toppenish,WA,98948,-120.3168065,46.37507355,,
S,K-12 (public),College Place,,16038667,,,,213 Farmland Rd,Walla Walla,WA,99362,-118.3964017,46.01145893,,
S,K-12 (public),College Place Elem School,,114853,,,,20401 76th Ave W,Lynnwood,WA,98036,-122.3358136,47.81409441,,
S,K-12 (public),College Place Elementary,530240000336,,,,,20401 76TH AVE W,LYNNWOOD,WA,98036,-122.3358136,47.81409441,,
S,K-12 (public),College Place High School,,16074805,,,,1755 S College Ave,College Place,WA,99324,-118.3887136,46.03094953,,
S,K-12 (public),College Place High School,530147003489,,,,,1755 S. College Avenue,College Place,WA,99362,-118.3887136,46.03094953,,
S,K-12 (public),College Place Middle School,,114854,,,,7501 208th St Sw,Lynnwood,WA,98036,-122.3343458,47.81058084,,
S,K-12 (public),College Place Middle School,530240000337,,,,,7501 208TH ST SW,LYNNWOOD,WA,98036,-122.3343458,47.81058084,,
S,K-12 (public),College Place Open Doors Program,530147003684,,,,,1755 S College Avenue,College Place,WA,99324,-118.3887136,46.03094953,,
S,K-12 (public),College Place Public Schools 250,,145517,,14184204,,1755 South College Avenue,College Place,WA,99324,-118.3887134,46.03096392,,
S,K-12 (public),College Place Public Schools 250,,145517,,14184204,,1755 South College Avenue,College Place,WA,99324,-118.3887134,46.03096392,,
S,K-12 (public),Collins Alternative High Sch,,115652,,,,Po Box 1684,Buckley,WA,98321,-122.079,47.15235,,
S,K-12 (public),Collins Elementary,530294000473,,,,,1920 128th Street E,Tacoma,WA,98444,-122.404275,47.14050682,,
S,K-12 (public),Collins Elementary School,,17023751,,,,1920 128th Street E,Tacoma,WA,98445,-122.404275,47.14050682,,
S,K-12 (public),Collins Elementary School,,115978,,,,4608 128th St E,Tacoma,WA,98445,-122.3677042,47.14005366,,
S,K-12 (public),Collins Junior High,,16037611,,,,2070 Ryan Road,Buckley,WA,98321,-122.0014103,47.15615769,,
S,K-12 (public),Colman Elementary,,158911,,,,Seattle School District,Seattle,WA,98109,-122.344,47.63186,,
S,K-12 (public),Colton  School,,116744,,12621090,,706 Union Street,Colton,WA,99113,-117.1454621,47.00841948,,
S,K-12 (public),Colton Cons School Dist 306,,145460,,12187928,,706 Union Street,Colton,WA,99113,-117.1454621,47.00841948,,
S,K-12 (public),Colton Cons School Dist 306,,145460,,12187928,,706 Union Street,Colton,WA,99113,-117.1454621,47.00841948,,
S,K-12 (public),Colton High,,214085,,,,706 Union Street,Colton,WA,99113,-117.131,46.56641,,
